Time (s),MCAv_mean,MCAv_dia,MCAv_raw,MCAv_sys,FP_raw,HCU_pressure,Systolic,Mean_arterial,Diastolic,HR,MCA_PI,,,,,
136.66,84.4688797,64.90625,77.20625,110.375,80.00312424,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.67,84.4688797,64.90625,76.9625,110.375,80.00624847,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.68,84.4688797,64.90625,76.59375,110.375,80.00624847,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.69,84.4688797,64.90625,76.525,110.375,80.00624847,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.7,84.4688797,64.90625,76.63125,110.375,80.00624847,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.71,84.4688797,64.90625,77.109375,110.375,80.00624847,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.72,84.4688797,64.90625,77.13125,110.375,80.00624847,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.73,84.4688797,64.90625,77.10625,110.375,80,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.74,84.4688797,64.90625,76.79375,110.375,79.69687271,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.75,84.4688797,64.90625,75.421875,110.375,78.96875,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.76,84.4688797,64.90625,73.784375,110.375,78.69062805,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.77,84.4688797,64.90625,72.815625,110.375,77.65937805,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.78,84.4688797,64.90625,72.121875,110.375,76.65000153,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.79,84.4688797,64.90625,72.059375,110.375,75.6875,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.8,84.4688797,64.90625,72.2875,110.375,74.109375,84.4688797,140.0062561,94.00624847,74.00624847,82.00624847,0.538289964,,,,,
136.81,84.4688797,64.90625,72.528125,110.375,73.11874771,84.4688797,140.0062561,94.00312424,74.00312424,82.00624847,0.538289964,,,,,
136.82,84.4688797,64.90625,71.95,110.375,73.04999924,84.4688797,140.0062561,94,74,82.00624847,0.538289964,,,,,
136.83,84.4688797,64.90625,70.103125,110.375,72.11249924,84.4688797,140.0062561,94,74,82.00624847,0.538289964,,,,,
136.84,84.4688797,64.90625,68.584375,110.375,72.015625,84.4688797,140.0062561,94,74,82.00624847,0.538289964,,,,,
136.85,84.4688797,64.90625,67.7,110.375,71.65625,84.4688797,140.0062561,94.00624847,74.00624847,81.99687576,0.538289964,,,,,
136.86,84.4688797,64.90625,67.58125,110.375,71.89374924,84.4688797,140,93.99687195,73.99687195,82.01250076,0.538289964,,,,,
136.87,84.4688797,64.90625,67.409375,110.375,71.41874695,84.4688797,139.6843719,93.36562729,73.36562729,82.95624924,0.538289964,,,,,
136.88,84.4688797,64.90625,67.003125,110.375,72.58750153,84.4688797,138.9718781,91.9375,71.9375,85.10312653,0.538289964,,,,,
136.89,84.4688797,64.90625,66.396875,110.375,77.578125,84.4688797,139,92,72,85.01250076,0.538289964,,,,,
136.9,84.4688797,64.90625,65.79375,110.375,85.30937576,84.4688797,139,92.00624847,72.00624847,85.00624847,0.538289964,,,,,
136.91,84.4688797,64.90625,65.2375,110.375,98.63124847,84.4688797,139,92.00624847,72.00624847,85.00624847,0.538289964,,,,,
136.92,84.4688797,64.90625,65.10625,110.375,115.453125,84.4688797,139,92.00624847,72.00624847,85.00624847,0.538289964,,,,,
136.93,84.4688797,64.90625,65.140625,110.375,130.7625008,84.4688797,139,92.00624847,72.00624847,85.00624847,0.538289964,,,,,
136.94,84.4688797,64.90625,65.44375,110.375,138.3625031,84.4688797,139,92.00624847,72.00624847,85.00624847,0.538289964,,,,,
136.95,84.4688797,64.90625,68.090625,110.375,139.4749985,84.4688797,139,92.00624847,72.00624847,85.00624847,0.538289964,,,,,
136.96,84.4688797,64.90625,75.021875,110.375,135.5906296,84.4688797,139,92.00624847,72.00624847,85.00624847,0.538289964,,,,,
136.97,84.4688797,64.90625,84.7875,110.375,131.6343765,84.4688797,139,92.00624847,72.00624847,85.00624847,0.538289964,,,,,
136.98,84.4688797,64.90625,94.265625,110.375,126.46875,84.4688797,139,92.00624847,72.00624847,85.00624847,0.538289964,,,,,
136.99,84.4688797,64.90625,101.25,110.375,119.5250015,84.4688797,139,92.00624847,72.00312424,85.00624847,0.538289964,,,,,
137,84.4688797,64.90625,106.315625,110.375,113.4343758,84.4688797,139,92.00624847,72,85.00624847,0.538289964,,,,,
137.01,84.4688797,64.90625,109.615625,110.375,107.6968727,84.4688797,139,92.00624847,72,85.00624847,0.538289964,,,,,
137.02,83.6746521,59.5,110.13125,110.40625,103.5968742,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.03,83.6746521,59.5,108.425,110.40625,100.7625008,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.04,83.6746521,59.5,106.421875,110.40625,99.94687271,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.05,83.6746521,59.5,104.75,110.40625,100.8656235,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.06,83.6746521,59.5,100.78125,110.40625,102.1687508,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.07,83.6746521,59.5,97.84375,110.40625,104.1625023,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.08,83.6746521,59.5,95.934375,110.40625,106.7749977,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.09,83.6746521,59.5,96.709375,110.40625,107.8968735,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.1,83.6746521,59.5,98.8,110.40625,106.8375015,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.11,83.6746521,59.5,101.346875,110.40625,103.6625023,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.12,83.6746521,59.5,102.30625,110.40625,98.40312195,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.13,83.6746521,59.5,101.703125,110.40625,93.28749847,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.14,83.6746521,59.5,100.046875,110.40625,88.82500076,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.15,83.6746521,59.5,100.05,110.40625,87.64687729,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.16,83.6746521,59.5,100.378125,110.40625,88.17812729,83.6746521,139,92.00624847,72,85.00624847,0.608383179,,,,,
137.17,83.6746521,59.5,99.3125,110.40625,89.27187347,83.6746521,139,92.00624847,72.00312424,85.00624847,0.608383179,,,,,
137.18,83.6746521,59.5,96.378125,110.40625,92.09999847,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.19,83.6746521,59.5,92.290625,110.40625,94.22187805,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.2,83.6746521,59.5,87.615625,110.40625,95.30312729,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.21,83.6746521,59.5,85.40625,110.40625,97.24375153,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.22,83.6746521,59.5,84.225,110.40625,98.33437729,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.23,83.6746521,59.5,84.4375,110.40625,99.06874847,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.24,83.6746521,59.5,86.08125,110.40625,97.83124924,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.25,83.6746521,59.5,86.753125,110.40625,95.80625153,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.26,83.6746521,59.5,86.95625,110.40625,93.49374771,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.27,83.6746521,59.5,88.03125,110.40625,90.45937347,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.28,83.6746521,59.5,89.69375,110.40625,87.421875,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.29,83.6746521,59.5,90.0375,110.40625,85.34999847,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.3,83.6746521,59.5,88.940625,110.40625,82.75312424,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.31,83.6746521,59.5,86.859375,110.40625,80.80312347,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.32,83.6746521,59.5,84.521875,110.40625,79.12187576,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.33,83.6746521,59.5,82.46875,110.40625,78.125,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.34,83.6746521,59.5,81.00625,110.40625,78.015625,83.6746521,139,92.00624847,72.00624847,85.00624847,0.608383179,,,,,
137.35,83.6746521,59.5,79.7375,110.40625,77.65937424,83.6746521,139,92.00312424,72.00624847,85.00312424,0.608383179,,,,,
137.36,83.6746521,59.5,77.784375,110.40625,77.859375,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.37,83.6746521,59.5,74.68125,110.40625,78.01874924,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.38,83.6746521,59.5,73.471875,110.40625,77.11249924,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.39,83.6746521,59.5,73.9,110.40625,77.01874924,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.4,83.6746521,59.5,75.81875,110.40625,77,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.41,83.6746521,59.5,76.60625,110.40625,77.00312424,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.42,83.6746521,59.5,76.59375,110.40625,77.00625229,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.43,83.6746521,59.5,76.03125,110.40625,76.65625,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.44,83.6746521,59.5,74.26875,110.40625,76.54999924,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.45,83.6746521,59.5,72.16875,110.40625,75.94999695,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.46,83.6746521,59.5,71.121875,110.40625,75.69062424,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.47,83.6746521,59.5,71.70625,110.40625,74.96562576,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.48,83.6746521,59.5,72.04375,110.40625,74.69062424,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.49,83.6746521,59.5,72.38125,110.40625,73.96875,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.5,83.6746521,59.5,72.040625,110.40625,73.68125153,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.51,83.6746521,59.5,71.25625,110.40625,72.69062424,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.52,83.6746521,59.5,70.28125,110.40625,71.07500076,83.6746521,139,92,72.00624847,85,0.608383179,,,,,
137.53,83.6746521,59.5,69.95625,110.40625,71.015625,83.6746521,139,92,72.00312424,85,0.608383179,,,,,
137.54,83.6746521,59.5,69.621875,110.40625,71.00312424,83.6746521,139,92,72,85,0.608383179,,,,,
137.55,83.6746521,59.5,68.384375,110.40625,71.00625229,83.6746521,139,92,72,85,0.608383179,,,,,
137.56,83.6746521,59.5,66.4,110.40625,70.65625,83.6746521,139,91.99375153,72,84.99687195,0.608383179,,,,,
137.57,83.6746521,59.5,65.034375,110.40625,70.515625,83.6746521,139.0374985,92.10000229,72.03749847,85.06875229,0.608383179,,,,,
137.58,83.6746521,59.5,63.0625,110.40625,70.82187653,83.6746521,138.1062469,89.30937576,71.10625076,83.20624924,0.608383179,,,,,
137.59,83.6746521,59.5,61.275,110.40625,72.42812729,83.6746521,138.0187531,89.04375076,71.01874924,83.03125,0.608383179,,,,,
137.6,83.6746521,59.5,60.5,110.40625,78.16562271,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.61,83.6746521,59.5,59.875,110.40625,88.59999847,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.62,83.6746521,59.5,60.053125,110.40625,102.7124977,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.63,83.6746521,59.5,62.08125,110.40625,118.6624985,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.64,83.6746521,59.5,63.871875,110.40625,132.0406189,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.65,83.6746521,59.5,65.659375,110.40625,138.2281189,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.66,83.6746521,59.5,69.871875,110.40625,137.5843735,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.67,83.6746521,59.5,78.659375,110.40625,132.4187546,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.68,83.6746521,59.5,88.784375,110.40625,126.4031258,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.69,83.6746521,59.5,97.40625,110.40625,120.3968735,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.7,83.6746521,59.5,103.709375,110.40625,114.4406242,83.6746521,138,89.00624847,71,83,0.608383179,,,,,
137.71,83.6746521,59.5,106.815625,110.40625,107.7906265,83.6746521,138,89.00312424,71,83,0.608383179,,,,,
137.72,83.6746521,59.5,108.790625,110.40625,103.6312485,83.6746521,138,89,71,83,0.608383179,,,,,
137.73,82.48406601,60,108.390625,110.15625,99.890625,82.48406601,138,89,71,83,0.608067423,,,,,
137.74,81.29347992,60.5,106.903125,109.90625,98.10312653,81.29347992,138,89,71,83,0.607751668,,,,,
137.75,81.29347992,60.5,104.734375,109.90625,97.984375,81.29347992,138,89,71,83,0.607751668,,,,,
137.76,81.29347992,60.5,101.571875,109.90625,99.18124771,81.29347992,138,89,71,83,0.607751668,,,,,
137.77,81.29347992,60.5,98.90625,109.90625,101.203125,81.29347992,138,89,71,83,0.607751668,,,,,
137.78,81.29347992,60.5,97.078125,109.90625,103.2000008,81.29347992,138,89,71,83,0.607751668,,,,,
137.79,81.29347992,60.5,97.609375,109.90625,105.2312508,81.29347992,138,89,71,83,0.607751668,,,,,
137.8,81.29347992,60.5,99.096875,109.90625,106.046875,81.29347992,138,89,71,83,0.607751668,,,,,
137.81,81.29347992,60.5,99.821875,109.90625,104.8843727,81.29347992,138,89,71,83,0.607751668,,,,,
137.82,81.29347992,60.5,99.446875,109.90625,100.7562523,81.29347992,138,89,71,83,0.607751668,,,,,
137.83,81.29347992,60.5,99.715625,109.90625,95.44062424,81.29347992,138,89,71,83,0.607751668,,,,,
137.84,81.29347992,60.5,100.85,109.90625,89.69374847,81.29347992,138,89,71,83,0.607751668,,,,,
137.85,81.29347992,60.5,101.309375,109.90625,85.87187576,81.29347992,138,89,71,83,0.607751668,,,,,
137.86,81.29347992,60.5,100.334375,109.90625,84.96875,81.29347992,138,89,71,83,0.607751668,,,,,
137.87,81.29347992,60.5,99.01875,109.90625,86.17499924,81.29347992,138,89,71,83,0.607751668,,,,,
137.88,81.29347992,60.5,98.10625,109.90625,87.89374924,81.29347992,138,89,71,83,0.607751668,,,,,
137.89,81.29347992,60.5,95.5625,109.90625,89.48125076,81.29347992,138.0031281,89,71.00312424,83.00312424,0.607751668,,,,,
137.9,81.29347992,60.5,90.190625,109.90625,92.27187729,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
137.91,81.29347992,60.5,83.965625,109.90625,93.3125,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
137.92,81.29347992,60.5,79.75625,109.90625,94.89999771,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
137.93,81.29347992,60.5,79.828125,109.90625,95.88125229,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
137.94,81.29347992,60.5,82.60625,109.90625,95.671875,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
137.95,81.29347992,60.5,86.390625,109.90625,94.68125153,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
137.96,81.29347992,60.5,88.628125,109.90625,92.82187653,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
137.97,81.29347992,60.5,90.16875,109.90625,89.89999771,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
137.98,81.29347992,60.5,90.896875,109.90625,87.53437424,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
137.99,81.29347992,60.5,90.375,109.90625,83.87187195,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
138,81.29347992,60.5,89.484375,109.90625,81.8125,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
138.01,81.29347992,60.5,88.259375,109.90625,79.80312347,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
138.02,81.29347992,60.5,86.896875,109.90625,77.77187347,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
138.03,81.29347992,60.5,84.7125,109.90625,76.66875076,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
138.04,81.29347992,60.5,82.521875,109.90625,75.96562195,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
138.05,81.29347992,60.5,79.55625,109.90625,75.68437576,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
138.06,81.29347992,60.5,77.815625,109.90625,74.65312576,81.29347992,138.0062561,89,71.00624847,83.00624847,0.607751668,,,,,
138.07,81.29347992,60.5,75.684375,109.90625,73.96875,81.29347992,138.0031281,89.00312424,71.00624847,83.00624847,0.607751668,,,,,
138.08,81.29347992,60.5,74.953125,109.90625,74.00312424,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.09,81.29347992,60.5,74.09375,109.90625,74.00624847,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.1,81.29347992,60.5,72.478125,109.90625,74.00624847,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.11,81.29347992,60.5,71.134375,109.90625,73.99687576,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.12,81.29347992,60.5,71.228125,109.90625,74.03750229,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.13,81.29347992,60.5,71.865625,109.90625,73.45624924,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.14,81.29347992,60.5,71.96875,109.90625,73.15625,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.15,81.29347992,60.5,71.08125,109.90625,73.01874924,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.16,81.29347992,60.5,69.33125,109.90625,73.00312424,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.17,81.29347992,60.5,68.234375,109.90625,72.69375229,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.18,81.29347992,60.5,68.16875,109.90625,71.61874771,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.19,81.29347992,60.5,68.928125,109.90625,71.54375076,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.2,81.29347992,60.5,68.28125,109.90625,70.98749924,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.21,81.29347992,60.5,67.63125,109.90625,70.10312653,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.22,81.29347992,60.5,65.996875,109.90625,70.046875,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.23,81.29347992,60.5,64.80625,109.90625,69.140625,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.24,81.29347992,60.5,64.209375,109.90625,68.11874771,81.29347992,138,89.00624847,71.00624847,83.00624847,0.607751668,,,,,
138.25,81.29347992,60.5,64.871875,109.90625,68.046875,81.29347992,138.0062561,89.00624847,71,83.00624847,0.607751668,,,,,
138.26,81.29347992,60.5,65.115625,109.90625,67.109375,81.29347992,138.0062561,89.00624847,71,83.00624847,0.607751668,,,,,
138.27,81.29347992,60.5,65.140625,109.90625,67.00937271,81.29347992,138.0062561,89.00624847,71,83.00624847,0.607751668,,,,,
138.28,81.29347992,60.5,64.671875,109.90625,67.03437805,81.29347992,138.0093765,88.98125076,70.99062729,82.96875,0.607751668,,,,,
138.29,81.29347992,60.5,63.796875,109.90625,66.43125153,81.29347992,137.96875,89.16249847,71.10000229,83.25625229,0.607751668,,,,,
138.3,81.29347992,60.5,63.071875,109.90625,67.65625,81.29347992,138.9031296,84.50624847,68.30312729,75.80625153,0.607751668,,,,,
138.31,81.29347992,60.5,61.853125,109.90625,70.49062347,81.29347992,138.9875031,84.07187271,68.04375076,75.11249924,0.607751668,,,,,
138.32,81.29347992,60.5,61.203125,109.90625,77.05625153,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.33,81.29347992,60.5,60.828125,109.90625,88.44062424,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.34,81.29347992,60.5,60.659375,109.90625,104.4562492,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.35,81.29347992,60.5,60.684375,109.90625,122.4593735,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.36,81.29347992,60.5,60.91875,109.90625,135.7156296,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.37,81.29347992,60.5,63.88125,109.90625,140.5593719,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.38,81.29347992,60.5,67.871875,109.90625,137.9093781,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.39,81.29347992,60.5,75.715625,109.90625,130.1187515,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.4,81.29347992,60.5,86.6375,109.90625,123.0812492,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.41,81.29347992,60.5,95.971875,109.90625,115.4968758,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.42,81.29347992,60.5,104.5125,109.90625,108.4749985,81.29347992,139.0062561,84.00624847,68,75.00624847,0.607751668,,,,,
138.43,81.29347992,60.5,109.0625,109.90625,103.2750015,81.29347992,139.0062561,84.00624847,68,75,0.607751668,,,,,
138.44,79.09096222,55.271875,109.159375,111.2625,98.84687424,79.09096222,139.0062561,84.00624847,68,75,0.709136957,,,,,
138.45,78.14702606,53.03125,106.5125,111.84375,97.125,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.46,78.14702606,53.03125,101.790625,111.84375,96.11874771,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.47,78.14702606,53.03125,97.31875,111.84375,96.34375,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.48,78.14702606,53.03125,95.421875,111.84375,97.28749847,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.49,78.14702606,53.03125,94.925,111.84375,100.1187477,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.5,78.14702606,53.03125,95.028125,111.84375,102.5062523,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.51,78.14702606,53.03125,96.078125,111.84375,105.265625,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.52,78.14702606,53.03125,97.14375,111.84375,106.0562515,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.53,78.14702606,53.03125,98.903125,111.84375,104.8406258,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.54,78.14702606,53.03125,99.86875,111.84375,101.359375,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.55,78.14702606,53.03125,100.640625,111.84375,94.48749924,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.56,78.14702606,53.03125,100.76875,111.84375,88.69375229,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.57,78.14702606,53.03125,100,111.84375,84.86249924,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.58,78.14702606,53.03125,98.53125,111.84375,84,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.59,78.14702606,53.03125,97.01875,111.84375,84.28125,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.6,78.14702606,53.03125,94.5125,111.84375,85.9375,78.14702606,139.0062561,84.00624847,68,75,0.752587795,,,,,
138.61,78.14702606,53.03125,92.6,111.84375,86.27812576,78.14702606,139.0062561,84.00624847,68.00312424,75.00312424,0.752587795,,,,,
138.62,78.14702606,53.03125,90.303125,111.84375,87.90000153,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.63,78.14702606,53.03125,86.665625,111.84375,89.20624924,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.64,78.14702606,53.03125,83.78125,111.84375,90.33749771,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.65,78.14702606,53.03125,83.003125,111.84375,91.04062653,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.66,78.14702606,53.03125,84.04375,111.84375,91.35000229,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.67,78.14702606,53.03125,85.496875,111.84375,91.16875076,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.68,78.14702606,53.03125,87.234375,111.84375,89.83750153,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.69,78.14702606,53.03125,88.621875,111.84375,87.79375076,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.7,78.14702606,53.03125,89.446875,111.84375,85.48124695,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.71,78.14702606,53.03125,89.503125,111.84375,82.765625,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.72,78.14702606,53.03125,88.778125,111.84375,80.79374695,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.73,78.14702606,53.03125,87.190625,111.84375,78.79374695,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.74,78.14702606,53.03125,84.196875,111.84375,76.796875,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.75,78.14702606,53.03125,80.4,111.84375,75.11562347,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.76,78.14702606,53.03125,78.903125,111.84375,74.14999771,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.77,78.14702606,53.03125,78.5875,111.84375,73.15625,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.78,78.14702606,53.03125,78.146875,111.84375,72.12187195,78.14702606,139.0062561,84.00624847,68.00624847,75.00624847,0.752587795,,,,,
138.79,78.14702606,53.03125,76.25625,111.84375,71.66249847,78.14702606,139.0031281,84.00312424,68.00312424,75.00624847,0.752587795,,,,,
138.8,78.14702606,53.03125,74.6,111.84375,71.54999924,78.14702606,139,84,68,75.00624847,0.752587795,,,,,
